id,ident,type,name,latitude_deg,longitude_deg,elevation_ft
16836,CN27,heliport,Hughes/Canoga Park Heliport,34.221479,-118.627091,845.0
16837,CN28,heliport,Big Creek Helistop,37.20089,-119.25289,5017.0
16838,CN29,small_airport,J-B Airport,37.93519973754883,-121.01499938964844,103.0
324715,CN30,heliport,Oceanside Fire Department Heliport,33.211584,-117.3541661,30.0
16839,CN32,closed,Boeing De Soto Heliport,34.234699,-118.584999,875.0
16840,CN33,heliport,Airport Imperial Bldg Helistop,33.9303016663,-118.397003174,238.0
16841,CN34,heliport,"Pg&E, Fresno Service Center Heliport",36.71939849853516,-119.76000213623048,289.0
16842,CN35,closed,Hughes/Space & Comm. Heliport,33.930306,-118.397909,183.0
16843,CN36,closed,Shaws Hill Heliport,39.2332,-121.051003,2900.0
16844,CN37,small_airport,Kelso Valley Airport,35.38130188,-118.2310028,4047.0
16845,CN38,small_airport,Flying B Ranch Airport,38.34130096435547,-121.43699645996094,19.0
16846,CN39,heliport,Operating Engineers Pension Trust Building Heliport,34.06217,-118.288073,441.0
16847,CN42,small_airport,Double Creek Ranch Airport,40.44570159912109,-121.88200378417967,2030.0
16848,CN43,heliport,Boeing Anaheim B/250 Heliport,33.85969924926758,-117.8499984741211,342.0
16849,CN44,small_airport,Flying Bull Airport,37.620231,-121.165331,40.0
16850,CN45,heliport,Bear Valley Hospital Heliport,34.246700286865234,-116.88800048828124,6800.0
16851,CN46,heliport,The McConnell Foundation Heliport,40.59820175170898,-122.33200073242188,643.0
16852,CN47,heliport,Pacoima Dam Heliport,34.334004,-118.397252,2039.0
328489,CN48,heliport,St Joseph's Medical Center Heliport,37.970197,-121.28786,47.0
324851,CN49,heliport,Sutter Roseville Medical Center Heliport,38.766623,-121.248044,286.0
16853,CN51,heliport,Community Regional Medical Center Heliport,36.743698,-119.785004,415.0
324733,CN52,heliport,Oroville Hospital Heliport,39.50743,-121.541572,255.0
45309,CN53,heliport,Kings County Houston Ave. Heliport,36.299861,-119.594861,239.0
338927,CN55,heliport,Mercy Hospital Southwest Heliport,35.35,-119.112222,375.0
328480,CN62,heliport,CS Ranch Heliport,39.241597,-121.909516,59.0
317223,CN88,heliport,Kaiser Permanente Vacaville Heliport,38.3887,-121.9405,100.0
333328,CN90,heliport,API Gateway Heliport,32.675883,-115.372028,34.0
323649,CN93,heliport,Sierra Vista Regional Medical Center Heliport,35.293729,-120.665988,235.0
322719,CN95,small_airport,Heritage Field Airport,37.9933056,-121.4922903,-24.0
45318,CN98,small_airport,Walters Camp Airport,33.245556,-114.710278,309.0
322043,CN99,small_airport,Del Mar Farms Airport,37.5464444,-121.1585778,65.0
1285,CNA2,small_airport,Highgate Airport,42.553039,-81.801424,710.0
1286,CNA3,small_airport,Barrie Executive Airport,44.407066,-79.731655,963.0
1287,CNA4,small_airport,Emsdale Airport,45.546196,-79.344233,1150.0
1288,CNA5,heliport,Uxbridge (Cottage Hospital) Heliport,44.1024562729,-79.1285777092,900.0
1289,CNA8,closed,Winchester Airport,45.0456008911,-75.3032989502,250.0
1290,CNA9,small_airport,Tomvale Airport,44.91609954833984,-76.93579864501953,890.0
1291,CNB2,heliport,Bolton Heliport,43.8521607791,-79.6948215365,700.0
298384,CNB3,heliport,North Bay Regional Health Centre Helipad,46.334854,-79.495869,715.0
1292,CNB4,heliport,Cobourg (Northumberland Hills Hospital) Heliport,43.97719955444336,-78.19999694824219,343.0
28162,CNB5,seaplane_base,Arnprior Seaplane Base,45.407501220703125,-76.35970306396484,330.0
28327,CNB7,seaplane_base,Moosonee Seaplane Base,51.266700744628906,-80.6500015258789,
28431,CNB8,seaplane_base,Sudbury/Ramsey Lake Seaplane Base,46.47999954223633,-80.98529815673828,810.0
1294,CNC3,medium_airport,Brampton-Caledon Airport,43.7603,-79.875,935.0
1295,CNC4,small_airport,Guelph Airport,43.56389999389648,-80.19609832763672,1100.0
28430,CNC5,seaplane_base,Sudbury/Azilda Seaplane Base,46.533298,-81.133301,869.0
28185,CNC6,closed,Caledonia/Grand River Seaplane Base,43.086103,-80.051695,605.0
28294,CNC7,seaplane_base,Lake Muskoka/Mortimer'S Point Seaplane Base,45.049999,-79.561095,739.0
28438,CNC8,seaplane_base,Temagami Seaplane Base,47.0625,-79.793297,962.0
1296,CNC9,heliport,Perth (Great War Memorial Hospital) Heliport,44.9069379415,-76.2536466122,450.0
1297,CND3,closed,Sudbury (Regional Hospital) Heliport,46.4794600253,-80.9894970059,912.0
1298,CND4,small_airport,Stanhope Municipal Airport,45.1108333333,-78.64,1066.0
28245,CND6,seaplane_base,Granitehill Lake Seaplane Base,49.09999847412109,-85.19999694824219,1200.0
320435,CND7,heliport,Slocan Community Hospital Helipad,49.9841,-117.3744,1769.0
28372,CND9,seaplane_base,Portage Lake Seaplane Base,45.766700744628906,-80.2332992553711,710.0
1299,CNE3,small_airport,Bearskin Lake Airport,53.965599060058594,-91.0271987915039,800.0
1300,CNE4,small_airport,Iroquois Falls Airport,48.74169921875,-80.79329681396484,1008.0
28172,CNE5,seaplane_base,Bar River Seaplane Base,46.416698,-84.099998,580.0
28236,CNE6,seaplane_base,Geraldton/Hutchison Lake Seaplane Base,49.784199,-86.938904,1113.0
28330,CNE7,seaplane_base,Nakina Seaplane Base,50.21670150756836,-86.69999694824219,975.0
1301,CNE9,small_airport,Essex Airport,42.09579849243164,-82.87940216064453,620.0
1302,CNF2,heliport,Haliburton (Hospital) Heliport,45.03810119628906,-78.5302963256836,1050.0
1303,CNF3,small_airport,Pendleton Airport,45.48609924316406,-75.09609985351562,260.0
1304,CNF4,small_airport,Kawartha Lakes (Lindsay) Airport,44.3647,-78.783897,882.0
28173,CNF5,seaplane_base,Batchawana Seaplane Base,46.91669845581055,-84.5999984741211,601.0
28250,CNF6,seaplane_base,Haliburton Seaplane Base,45.00830078125,-78.56670379638672,1043.0
44688,CNF8,small_airport,Dwight Airport,45.314445,-78.972504,1100.0
1305,CNF9,small_airport,Niagara South Airport,42.9994010925293,-79.0635986328125,576.0
320436,CNG2,heliport,Aberdeen Hospital Heliport,45.57223,-62.644368,75.0
1306,CNG5,heliport,Pembroke (Regional Hospital) Heliport,45.81529998779297,-77.10780334472656,496.0
1307,CNG6,heliport,Walkerton (County of Bruce General Hospital) Heliport,44.1213539218,-81.1524519324,875.0
320437,CNG8,heliport,Greater Niagara General Hospital Heliport,43.105803,-79.0919,640.0
1308,CNH2,small_airport,Natuashish Airport,55.913898,-61.184399,30.0
1309,CNH3,closed,Durham (Mulock) Airport,44.22919845581055,-80.91390228271484,1100.0
320674,CNH4,heliport,Niagara Health System Heliport,43.1518,-79.2807,332.0
28255,CNH6,seaplane_base,Hawk Junction Seaplane Base,48.08330154418945,-84.55000305175781,1030.0
28343,CNH7,seaplane_base,North Bay Seaplane Base,46.33110046386719,-79.40139770507812,663.0
1310,CNH9,heliport,Nanaimo (West Coast) Heliport,49.184838,-123.989171,200.0
1311,CNJ3,small_airport,Fort Erie Airport,42.9172121601,-78.957452774,625.0
1312,CNJ4,small_airport,Orillia-RAMA Regional Airport,44.677656,-79.310217,725.0
28258,CNJ5,seaplane_base,Hearst/Carey Lake Seaplane Base,49.7439,-84.0247,801.0
28261,CNJ6,seaplane_base,Hornepayne Seaplane Base,49.18330001831055,-84.88330078125,1100.0
28467,CNJ8,seaplane_base,White River Seaplane Base,48.6269,-85.223297,1380.0
1313,CNK2,closed,Kincardine (Ellis Field) Airport,44.15610122680664,-81.40059661865234,925.0
1314,CNK4,small_airport,Parry Sound Area Municipal Airport,45.2575,-79.829697,832.0
28211,CNK5,seaplane_base,Dorset/Kawagama Lake (Old Mill Marina) Seaplane Base,45.266700744628906,-78.80829620361328,1165.0
1315,CNK6,heliport,Owen Sound (Grey Bruce Health Services) Heliport,44.56809997558594,-80.91329956054688,794.0
45219,CNK7,heliport,Canmore/Nakoda Heliport,51.103332,-115.012222,4260.0
1316,CNK9,heliport,Kitchener-Waterloo (Grand River Hospital) Heliport,43.4528857925,-80.503719449,1110.0
302186,CNL2,small_airport,Fort McMurray / North Liege Airfield,57.1360995926,-113.290071487,2236.0
1317,CNL3,small_airport,Brockville - Thousand Islands Regional Tackaberry Airport,44.6394004822,-75.7502975464,402.0
1318,CNL4,small_airport,Port Elgin Airport,44.41529846191406,-81.41439819335938,650.0
28191,CNL5,seaplane_base,Chapleau Seaplane Base,47.84999847412109,-83.4000015258789,1443.0
28395,CNL6,seaplane_base,Hurds Lake Seaplane Base,45.41669845581055,-76.6500015258789,608.0
301322,cnl7,small_airport,Nobel / Lumsden Air Park,45.4083333,-80.0780555,720.0
1319,CNL8,small_airport,Wyevale (Boker Field) Airport,44.65530014038086,-79.87889862060547,705.0
1320,CNL9,small_airport,Nueltin Lake Airport,59.708099365234375,-100.1269989013672,971.0
1321,CNM2,small_airport,Melbourne Airport,42.82419967651367,-81.54859924316406,735.0
1322,CNM3,heliport,Sturgeon Falls (West Nipissing General Hospital) Heliport,46.3733236554,-79.91627812390001,680.0
1324,CNM5,small_airport,Kingfisher Lake Airport,53.01250076293945,-89.85530090332031,866.0
320433,CNM6,heliport,Naramata Heliport,49.6029,-119.578501,1856.0
28362,CNM7,seaplane_base,Pays Plat Seaplane Base,48.88330078125,-87.58329772949219,601.0
1325,CNN3,small_airport,Shelburne / Fisher Field,44.0278929436,-80.2059459686,1675.0
1326,CNN4,closed,Atwood Airport,43.693880011,-81.00262641910001,1232.0
28197,CNN5,seaplane_base,Cochrane Seaplane Base,49.10969924926758,-81.0333023071289,807.0
28242,CNN7,seaplane_base,Gooderham/Pencil Lake Seaplane Base,44.79999923706055,-78.3499984741211,1060.0
1327,CNN8,small_airport,Gananoque Airport,44.40190124511719,-76.24420166015625,395.0
28297,CNP2,seaplane_base,Lake Rosseau/Windermere Seaplane Base,45.16669845581055,-79.5333023071289,742.0
1328,CNP3,small_airport,Arnprior Airport,45.41360092163086,-76.36579895019531,358.0
28199,CNP5,seaplane_base,Kamaniskeg Lake Seaplane Base,45.38330078125,-77.6500015258789,928.0
46592,CNP6,small_airport,Nampa / Hockey,55.914900566,-117.136155367,2050.0
1329,CNP7,small_airport,Iroquois Airport,44.84217834472656,-75.31140899658203,246.0
1330,CNP8,small_airport,Greenbank Airport,44.1336968141,-79.0130281448,975.0
1331,CNQ3,small_airport,Niagara Central Dorothy Rungeling Airport,42.979198,-79.324699,585.0
1332,CNQ4,small_airport,Tillsonburg Airport,42.9275,-80.746944,894.0
28203,CNQ5,seaplane_base,Constance Lake Seaplane Base,45.40280151367188,-75.97560119628906,196.0
28271,CNQ6,seaplane_base,Keene/Elmhirst's Resort Seaplane Base,44.2523462944,-78.10242891310001,613.0
28379,CNQ7,seaplane_base,Port Loring Seaplane Base,45.8923380253,-80.10301351550001,668.0
320331,CNR2,small_airport,Innerkip Airport,43.2326002,-80.6947,1015.0
1333,CNR3,heliport,Sault Ste. Marie Heliport,46.50439834594727,-84.32330322265625,580.0
1334,CNR4,small_airport,Tobermory Airport,45.2214680842,-81.62755966190001,700.0
1335,CNR6,small_airport,Carleton Place Airport,45.10390090942383,-76.12329864501953,450.0
1336,CNR9,small_airport,Arnstein Airport,45.92559814453125,-79.92780303955078,745.0
28420,CNS2,seaplane_base,Smoky Lake Seaplane Base,45.84999847412109,-80.2166976928711,725.0
1337,CNS3,heliport,Englehart (District Hospital) Heliport,47.823240475,-79.8800468445,679.0
1338,CNS4,small_airport,Alexandria Aerodrome,45.3306999207,-74.62572479250001,260.0
1339,CNS6,small_airport,Straffordville Airport,42.73830032348633,-80.81670379638672,732.0
1341,CNS8,small_airport,Morrisburg Airport,44.946993,-75.076961,254.0
1342,CNS9,heliport,Smiths Falls (Community Hospital) Heliport,44.9071754018,-76.0277831554,409.0
28341,CNT2,seaplane_base,Nobel/Sawdust Bay Seaplane Base,45.401901,-80.125801,580.0
1343,CNT3,small_airport,Ogoki Post Airport,51.6585998535,-85.9017028809,594.0
1344,CNT4,heliport,Little Current (Manitoulin Health Centre) Heliport,45.97809982299805,-81.92639923095703,625.0
28293,CNT5,seaplane_base,Lake Muskoka/Dudley Bay Seaplane Base,45.03329849243164,-79.5999984741211,739.0
1345,CNT6,small_airport,Elmira Airport,43.58470153808594,-80.60310363769531,1250.0
1346,CNT7,small_airport,Picton Airport,43.989200592,-77.1391983032,465.0
1347,CNU3,heliport,Peterborough (Civic Hospital) Heliport,44.30059814453125,-78.3458023071289,738.0
1348,CNU4,small_airport,Belleville Aerodrome,44.1922,-77.309402,320.0
28263,CNU6,seaplane_base,Huntsville Seaplane Base,45.31719970703125,-79.25779724121094,931.0
1349,CNU8,small_airport,Markham Airport,43.93579864501953,-79.26219940185547,807.0
1350,CNV2,heliport,Inverness (Consolidated Memorial Hospital) Heliport,46.199371623,-61.2918233871,100.0
1351,CNV3,heliport,New Liskeard (Temiskaming Hospital) Heliport,47.4944798164,-79.69294667240001,895.0
1352,CNV4,small_airport,Hawkesbury Airport,45.616699,-74.650002,167.0
28216,CNV5,seaplane_base,Elk Lake Seaplane Base,47.7279076748,-80.3215491772,925.0
28347,CNV6,seaplane_base,Orillia/Lake St John Seaplane Base,44.68330001831055,-79.31670379638672,718.0
28409,CNV7,seaplane_base,Sault Ste. Marie/Partridge Point Seaplane Base,46.520802,-84.240799,580.0
1353,CNV8,small_airport,Edenvale Aerodrome,44.441101,-79.962799,718.0
306924,CNV9,small_airport,Québec / Neuville Airport,46.7214759694,-71.5854978561,314.0
1354,CNW2,closed,Windermere Airport,45.162498,-79.535302,746.0
1355,CNW3,small_airport,Bancroft Airport,45.07310104370117,-77.88059997558594,1085.0
1356,CNW4,heliport,Mindemoya (Hospital) Heliport,45.73889923095703,-82.16670227050781,675.0
1357,CNW8,heliport,Toronto (Hospital For Sick Children) Heliport,43.6568464507,-79.3878802657,498.0
1358,CNW9,heliport,New Westminster (Royal Columbian Hospital) Heliport,49.226671,-122.892291,124.0
1359,CNX3,small_airport,Carey Lake Airport,49.7442,-84.034,837.0
28382,CNX7,seaplane_base,Port Stanton/Sparrow Lake Seaplane Base,44.79999923706055,-79.41670227050781,698.0
1360,CNX8,small_airport,Nixon Airport,42.847328,-80.39521,780.0
1361,CNY3,small_airport,Collingwood Airport,44.4491996765,-80.1583023071,730.0
1362,CNY4,small_airport,Alliston Airport,44.18330001831055,-79.83709716796875,720.0
28220,CNY5,seaplane_base,Five Mile Lake Seaplane Base,47.56669998168945,-83.2166976928711,1475.0
1363,CNY8,heliport,Toronto (Sunnybrook Medical Centre) Heliport,43.7212999835,-79.37076509,480.0
46540,CNZ2,heliport,Anzac (Long Lake) Heliport,56.4243222,-110.964489,1612.0
1365,CNZ4,small_airport,Barry's Bay / Madawaska Valley Airpark,45.5047227536,-77.64409303670001,1000.0
1366,CNZ6,heliport,Georgetown (Georgetown & District Hospital) Heliport,43.64440155029297,-79.93440246582031,878.0
1367,CNZ7,heliport,Hanover (District Hospital) Heliport,44.14080047607422,-81.0291976928711,935.0
1368,CNZ8,small_airport,Grimsby Airpark,43.15999984741211,-79.59919738769531,640.0
28304,CNZ9,seaplane_base,Little Current Seaplane Base,45.9838981628418,-81.95860290527344,581.0
43979,CO-0001,small_airport,Punta Espada Airport,12.075256,-71.125725,
45103,CO-0002,heliport,Banco De La Republica Heliport,1.672222,-78.142222,
45104,CO-0003,heliport,Banco De La Republica Heliport,1.196944,-77.28,
45105,CO-0004,heliport,Banco De La Republica Heliport,5.6975,-76.665,
45106,CO-0005,heliport,Banco De La Republica Heliport,5.1,-76.649444,
45107,CO-0006,heliport,Centro Administrativo Municipal Heliport,3.456389,-76.536944,
45108,CO-0007,heliport,Banco De Occidente Heliport,3.451111,-76.535556,
45109,CO-0008,heliport,Banco De La Republica Heliport,3.634167,-76.408889,
45110,CO-0009,heliport,Isa Palmira Heliport,3.537778,-76.401111,
45111,CO-0010,heliport,El Pailon Heliport,3.410556,-76.350556,
45112,CO-0011,heliport,Helivalle Heliport,3.558889,-76.306389,
45113,CO-0012,heliport,Cofa Buga Heliport,3.895556,-76.305833,
45114,CO-0013,heliport,Cofa-Palmira Heliport,3.514722,-76.305556,
45115,CO-0014,heliport,Cofa Roldanillo Heliport,4.413611,-76.143333,
45116,CO-0015,heliport,Cofa Montenegro Heliport,4.508333,-75.786389,
45117,CO-0016,heliport,Baru Heliport,10.210278,-75.616667,
45118,CO-0017,heliport,Fundicion Gutierrez Heliport,6.25,-75.578611,
45119,CO-0018,heliport,Fundicion Escobar Heliport,6.246944,-75.576389,
45120,CO-0019,heliport,Palacio Municipal Heliport,6.591389,-75.576389,
45121,CO-0020,heliport,Banco De La Republica Heliport,6.252778,-75.573889,
45122,CO-0021,heliport,Hospital General De Medellin Heliport,6.235,-75.572778,
45123,CO-0022,heliport,Isa Medellin Heliport,6.200556,-75.572222,
45124,CO-0023,heliport,Banco Popular Heliport,6.252222,-75.570833,
45125,CO-0024,heliport,Banco Cafetero Heliport,5.070278,-75.528889,
45126,CO-0025,heliport,Hospital De Caldas Heliport,5.0625,-75.500833,
45127,CO-0026,heliport,Beneficencia Del Tolima Heliport,4.443889,-75.241667,
45128,CO-0027,heliport,Banco De La Republica Heliport,7.989722,-75.197778,
45129,CO-0028,heliport,Banco De La Republica Heliport,4.299444,-74.810833,
45130,CO-0029,heliport,Banco De La Republica Heliport,10.989444,-74.789167,
45131,CO-0030,heliport,Drummond Heliport,11.059722,-74.211111,
45132,CO-0031,heliport,Helicentro Heliport,4.746389,-74.146667,
45133,CO-0032,heliport,Hospital De Engativa Heliport,4.710556,-74.11,
45134,CO-0033,heliport,Camara De Comercio De Bogota Heliport,4.657222,-74.106944,
45135,CO-0034,heliport,Fiscalia General De La Nacion Heliport,4.641944,-74.103333,
45136,CO-0035,heliport,Caja De Vivienda Militar Heliport,4.646389,-74.0975,
45137,CO-0036,heliport,Beneficiencia De Cundinamarca Heliport,4.638611,-74.096667,
45138,CO-0037,heliport,Centro Internacional Tequendama Heliport,4.617222,-74.088333,
45139,CO-0038,heliport,Banco De Occidente Heliport,4.617778,-74.087222,
45140,CO-0039,heliport,Proma Heliport,4.728056,-74.084444,
45141,CO-0040,heliport,Caja De Vivienda Militar Heliport,4.646389,-74.083333,
45142,CO-0041,heliport,Parque Central Bavaria Heliport,4.620278,-74.073333,
45143,CO-0042,heliport,Clinica Shaio Heliport,4.700833,-74.0675,
45144,CO-0043,heliport,Centro Comercial Andino Heliport,4.669167,-74.056111,
45145,CO-0044,heliport,I.N.G. Barings Heliport,4.660556,-74.054444,
45146,CO-0045,heliport,Bavaria Heliport,4.677778,-74.047222,
45147,CO-0046,heliport,Apotema Heliport,4.693333,-74.039444,
45148,CO-0047,heliport,Helitaxi Heliport,4.625833,-73.875556,
45149,CO-0048,heliport,Ecopetrol Heliport,7.0775,-73.865,
45150,CO-0049,heliport,Isa Giron Heliport,7.058333,-73.129722,
45151,CO-0050,heliport,Estacion De Bomberos Heliport,7.113611,-73.129167,
45152,CO-0051,heliport,Fundacion Oftalmologica De Santander Heliport,7.074722,-73.115278,
316785,CO-0052,small_airport,Loreto North Airstrip,-3.524,-70.328,505.0
316786,CO-0053,small_airport,Nugent Airstrip,-3.863,-70.04,415.0
317261,CO-0054,small_airport,Ríohacha Highway Strip,11.4988,-72.9892,30.0
317268,CO-0055,small_airport,Mondo Nuevo Airport,8.3909,-75.7911,108.0
317277,CO-0056,small_airport,Patetal Airport,8.231858,-75.058043,145.0
323816,CO-0057,small_airport,Taraira Airstrip,-0.56784,-69.638809,
337006,CO-0058,small_airport,Airport Hacienda Nápoles,5.923502,-74.726935,
338088,CO-0059,small_airport,La Venturosa West Airstrip,6.159436,-69.032764,250.0
348508,CO-0060,heliport,Isla del Encanto Heliport,10.13245,-75.68624,16.0
348510,CO-0061,small_airport,Puerto Inglés Airport,11.98163,-71.19072,
348747,CO-0062,small_airport,Calamar Airport,7.62224,-76.64802,146.0
351498,CO-0063,small_airport,Caranacoa Airport,2.43252,-68.92068,
351499,CO-0064,small_airport,Caño Colorado Airport,2.27219,-68.35831,294.0
353304,CO-0065,small_airport,Cejal Airport,3.99822,-68.33819,322.0
353305,CO-0066,small_airport,Arabia Airport,3.60726,-69.046761,486.0
353407,CO-0067,small_airport,La Esperanza Airport,3.31229,-73.36607,804.0
353409,CO-0068,small_airport,San Martín Airport,3.70239,-73.68825,1378.0
353410,CO-0069,closed,Techo International Airport,4.62674,-74.1474,8390.0
353411,CO-0070,small_airport,Cocosolo Airport,10.35052,-75.50218,20.0
353412,CO-0071,heliport,Cartagena Naval Heliport,10.41375,-75.54756,3.0
353413,CO-0072,heliport,Carlos Haime University Hospital Helipad,10.5084,-75.46766,20.0
353414,CO-0073,closed,Gómez Niño Airport,7.10433,-73.12403,3058.0
40588,CO-0487,closed,Piedra Ñi Airport,0.108611,-70.326944,583.0
30652,CO-ARQ,small_airport,El Troncal Airport,7.02106,-71.388901,512.0
41597,CO-LCR,small_airport,La Chorrera Airport,-0.733333,-73.01667,709.0
32342,CO-SNT,small_airport,Las Cruces Airport,7.38322,-73.505402,440.0
35319,CO-TCD,small_airport,Tarapacá Airport,-2.894722,-69.747222,253.0
16854,CO00,small_airport,Flagler Aerial Spraying Inc Airport,39.27999877929688,-103.06700134277344,4945.0
16855,CO01,heliport,General Mail Facility Heliport,39.792621,-104.899104,5223.0
16856,CO02,small_airport,Harrington Ranch Airport,39.62969970703125,-104.5189971923828,5975.0
16857,CO03,small_airport,Aspen Gliderport,39.2599983215332,-106.91200256347656,8440.0
16858,CO04,heliport,St Anthony Hospital Central Heliport,39.74250030517578,-105.0469970703125,5275.0
16859,CO05,heliport,Aurora Presbyterian Hospital Heliport,39.72639846801758,-104.8270034790039,5415.0
16860,CO06,small_airport,Wirth Field,40.51359939575195,-103.91200256347656,4881.0
16861,CO07,small_airport,Athanasiou Valley Airport,39.85419845581055,-105.47100067138672,8900.0
16862,CO08,closed,Public Service of Colorado Arvada Heliport,39.8092,-105.047997,5290.0
16863,CO09,small_airport,Youtsey Airport,38.266700744628906,-104.28399658203124,4500.0
16864,CO10,small_airport,Lemons Private Strip,39.99470138549805,-105.2239990234375,5230.0
16865,CO11,small_airport,Granite Mountain Lodge Airport,38.41609954833984,-106.05799865722656,9000.0
16866,CO12,small_airport,Brighton Van-Aire Estates Airport,39.98352,-104.70464,5055.0
16867,CO13,closed,Heckendorf Ranches Airport,39.963299,-104.749003,5060.0
16868,CO14,closed,Reasoner Airport,39.916698,-104.805,5100.0
16869,CO15,small_airport,Kelly Air Park,39.2247009277,-104.63999939,7040.0
16870,CO16,heliport,Arapahoe Medical Park/Littleton Hospital Heliport,39.57640075683594,-104.98699951171876,5581.0
16871,CO17,small_airport,Sky Haven Airport,39.713600158691406,-104.19400024414062,5215.0
16872,CO18,small_airport,Chaparral Airport,39.4640007019043,-104.25800323486328,5930.0
16873,CO19,small_airport,Tezak Airport,38.43568,-105.26028,6280.0
16874,CO20,small_airport,Flying W Ranch Airport,38.86249923706055,-107.8209991455078,6885.0
16875,CO21,heliport,Craig Heliport,40.524200439453125,-107.55599975585938,6500.0
43038,CO22,small_airport,Hildebrandt Airport,39.27916717529297,-102.4749984741211,4300.0
16877,CO23,heliport,St Francis Hospital Heliport,38.848899841308594,-104.80799865722656,6061.0
16878,CO24,heliport,Penrose Saint Francis Hospital Heliport,38.86599,-104.822182,6132.0
16879,CO25,small_airport,Metrogro Farm Airport,39.494857,-103.727361,5240.0
16880,CO26,closed,Cirino Heliport,39.890301,-105.087997,5380.0
16881,CO27,small_airport,Tanner Field,37.46780014038086,-108.66500091552734,6640.0
16882,CO28,balloonport,Suckla Farms Balloonport,40.05830001831055,-104.89199829101562,5050.0
16883,CO29,closed,University Hospital Heliport,39.731899,-104.938004,5418.0
16884,CO30,heliport,Gates Rubber County Heliport,39.698001861572266,-104.98699951171876,5289.0
16885,CO31,heliport,Rose Medical Center Heliport,39.732734,-104.932901,5383.0
16886,CO32,heliport,Capri Heliport,39.85279846191406,-104.97699737548828,5255.0
